id	filename	mimetype	size	alt_text	title	caption	path	gcs_url	createdAt
122	surfing-cropped-resized.webp	image/webp	90930	NULL	NULL	NULL	uploads/surfing-cropped-resized.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/surfing-cropped-resized.webp	2026-03-03 15:09:17
123	bali-sanur-sunrise.webp	image/webp	155542	NULL	NULL	NULL	uploads/bali-sanur-sunrise.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/bali-sanur-sunrise.webp	2026-03-03 15:10:05
124	bali-where-to-stay.webp	image/webp	109902	NULL	NULL	NULL	uploads/bali-where-to-stay.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/bali-where-to-stay.webp	2026-03-03 15:10:48
125	top-nine-restaurants-ungasan-bali.webp	image/webp	312546	NULL	NULL	NULL	uploads/top-nine-restaurants-ungasan-bali.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/top-nine-restaurants-ungasan-bali.webp	2026-03-03 15:11:34
126	ungasan-11.webp	image/webp	102914	NULL	NULL	NULL	uploads/ungasan-11.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/ungasan-11.webp	2026-03-03 15:16:21
127	unnamed.webp	image/webp	129862	NULL	NULL	NULL	uploads/unnamed.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/unnamed.webp	2026-03-03 15:22:46
128	6931aedefc25547b768ac6c3_potato-head-beach-club_resized.webp	image/webp	566456	NULL	NULL	NULL	uploads/6931aedefc25547b768ac6c3_potato-head-beach-club_resized.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/6931aedefc25547b768ac6c3_potato-head-beach-club_resized.webp	2026-03-03 15:23:30
129	jimbaran-transport-costs-and-options.webp	image/webp	155546	NULL	NULL	NULL	uploads/jimbaran-transport-costs-and-options.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/jimbaran-transport-costs-and-options.webp	2026-03-03 15:24:09
130	the-caffeine-coffee-shop.webp	image/webp	397008	NULL	NULL	NULL	uploads/the-caffeine-coffee-shop.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/the-caffeine-coffee-shop.webp	2026-03-03 15:25:50
131	full-day-bali-prewedding-photo-session.webp	image/webp	103030	NULL	NULL	NULL	uploads/full-day-bali-prewedding-photo-session.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/full-day-bali-prewedding-photo-session.webp	2026-03-03 15:44:30
132	img_6523.webp	image/webp	695278	NULL	NULL	NULL	uploads/img_6523.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/img_6523.webp	2026-03-06 15:44:43
